title,date,duration_s,enclosure_url,enclosure_bytes,guid
"Gary Belsky on Journalism, Editing, and Trivia",2010-05-24,4442,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/073496cc-5317-47ea-b536-c2756b6a1220/belskyjournalism_tc.mp3?aid=rss_feed&feed=wgl4xEgL,35543874,http://files.libertyfund.org/econtalk/y2010/Belskyjournalism.mp3
Louis Menand on Psychiatry,2010-05-31,3512,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/0345c1ed-70fe-43e2-a6ed-5846fa509785/menandpsychiatry_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28098350,http://files.libertyfund.org/econtalk/y2010/Menandpsychiatry.mp3
"Daniel Okrent on Prohibition and His Book, Last Call",2010-06-07,4088,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/c802d985-e996-4187-b08c-693605ea1aa4/okrentprohibition_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32704887,http://files.libertyfund.org/econtalk/y2010/Okrentprohibition.mp3
Johanna Blakley on Fashion and Intellectual Property,2010-06-14,4074,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/139c1858-9a6a-403f-a437-152b12c9ecaa/blakelyfashion_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32596008,http://files.libertyfund.org/econtalk/y2010/Blakelyfashion.mp3
Scott Sumner on Growth and Economic Policy,2010-06-21,4209,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/0c54b48d-d6f0-4cae-8588-03938a328bb6/sumnergrowth_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33676015,http://files.libertyfund.org/econtalk/y2010/Sumnergrowth.mp3
"Bryan Caplan on Hayek, Richter, and Socialism",2010-06-28,4148,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/05d51d68-e8a9-4b5d-a5a1-05c5d097d7a5/caplanrichter_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33187212,http://files.libertyfund.org/econtalk/y2010/CaplanRichter.mp3
"Arnold Kling on the Unseen World of Banking, Mortgages, and Government",2010-07-05,3689,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/707b69ae-b124-4154-b5b3-fe53c7c9f31c/klingunseen_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29519829,http://files.libertyfund.org/econtalk/y2010/Klingunseen.mp3
"Paul Gregory on Politics, Murder, and Love in Stalin's Kremlin",2010-07-12,3748,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/a0228d60-2380-4308-8940-5e7ca9410ad2/gregorypolitics_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29988361,http://files.libertyfund.org/econtalk/y2010/Gregorypolitics.mp3
John Taylor on the State of the Economy,2010-07-19,3508,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/03e99f7a-5a45-4206-8b2f-91713a65da58/taylorpolicies_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28069301,http://files.libertyfund.org/econtalk/y2010/Taylorpolicies.mp3
Robert Service on Leon Trotsky,2010-07-26,4970,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/1f320548-d05e-46b2-9fdc-a60ab1b39347/servicetrotsky_tc.mp3?aid=rss_feed&feed=wgl4xEgL,39766307,http://files.libertyfund.org/econtalk/y2010/ServiceTrotsky.mp3
David Brady on the State of the Electorate,2010-08-02,3771,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/6bd7ea25-844b-42bb-84bf-35924b68b0bd/bradyelectorate_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30174353,http://files.libertyfund.org/econtalk/y2010/Bradyelectorate.mp3
Robert Laughlin on the Future of Carbon and Climate,2010-08-09,5126,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/c0bc904e-a919-4ec6-8fb3-99c2e7b010de/laughlinclimate_tc.mp3?aid=rss_feed&feed=wgl4xEgL,41008273,http://files.libertyfund.org/econtalk/y2010/Laughlinclimate.mp3
David Kennedy on the Great Depression and the New Deal,2010-08-16,3854,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/392b0553-873b-4fdc-9566-d9d186ef59a2/kennedygreatdepression_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30832221,http://files.libertyfund.org/econtalk/y2010/Kennedygreatdepression.mp3
Michael Munger on Private and Public Rent-Seeking (and Chilean Buses),2010-08-23,3506,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/8de1a1f6-6865-4508-bde9-76dee5dc38b1/mungercompetition_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28053837,http://files.libertyfund.org/econtalk/y2010/Mungercompetition.mp3
"Daniel Pink on Drive, Motivation, and Incentives",2010-08-30,4744,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/b2fec1c0-8eea-4082-8694-ea5d9921ba63/pinkdrive_tc.mp3?aid=rss_feed&feed=wgl4xEgL,37955917,http://files.libertyfund.org/econtalk/y2010/Pinkdrive.mp3
"Arnold Kling on Knowledge, Power, and Unchecked and Unbalanced",2010-09-06,4000,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/bfd23de9-e946-4b05-8184-25def5520a9d/klingknowledge_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32001461,http://files.libertyfund.org/econtalk/y2010/Klingknowledge.mp3
Alain de Botton on the Pleasures and Sorrows of Work,2010-09-13,3549,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/afc503fb-c10f-4c3d-998d-552051112774/debottonwork_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28393847,http://files.libertyfund.org/econtalk/y2010/DeBottonwork.mp3
Richard Epstein on Regulation,2010-09-20,4026,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/79e42795-c19e-4fd1-bd01-fc83244b05a4/epsteinregulation_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32210023,http://files.libertyfund.org/econtalk/y2010/Epsteinregulation.mp3
"Gary Greenberg on Depression, Addiction, and the Brain",2010-09-27,4391,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/a28913f7-d934-49ac-a9ea-f976357a232d/greenbergaddiction_tc.mp3?aid=rss_feed&feed=wgl4xEgL,35135946,http://files.libertyfund.org/econtalk/y2010/Greenbergaddiction.mp3
Bryan Caplan on Immigration,2010-10-04,4404,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/4365a9e4-5fa9-444b-9995-ca924782f788/caplanimmigration_tc.mp3?aid=rss_feed&feed=wgl4xEgL,35233331,http://files.libertyfund.org/econtalk/y2010/Caplanimmigration.mp3
Douglas Irwin on the Great Depression and the Gold Standard,2010-10-11,4125,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/c45f9a45-34f8-4e5b-9a30-4effb9ea9bb1/irwingreatdepression_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33001847,http://files.libertyfund.org/econtalk/y2010/Irwingreatdepression.mp3
"Matt Ridley on Trade, Growth, and the Rational Optimist",2010-10-18,3593,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/cd2413cd-9ea4-4ede-88a5-4178402646c7/ridleytrade_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28747858,http://files.libertyfund.org/econtalk/y2010/Ridleytrade.mp3
Thomas Hazlett on Apple vs. Google,2010-10-25,4111,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/281774ed-8b0d-4eeb-b959-02db655e3e5f/hazlettapplevgoogle_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32888998,http://files.libertyfund.org/econtalk/y2010/Hazlettapplevgoogle.mp3
John Quiggin on Zombie Economics,2010-11-01,3892,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/3f6f6da3-24ce-4f64-81e7-2f10a413703b/quigginzombie_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31143391,http://files.libertyfund.org/econtalk/y2010/Quigginzombie.mp3
"Don Boudreaux on China, Currency Manipulation, and Trade Deficits",2010-11-08,3896,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/90973615-a2a1-452a-a806-7914243cd68c/boudreauxchina_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31175365,http://files.libertyfund.org/econtalk/y2010/BoudreauxChina.mp3
Robert Frank on Inequality,2010-11-15,3697,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/a2e433c6-93b1-4a89-ac85-7dabe984b089/frankinequality_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29580851,http://files.libertyfund.org/econtalk/y2010/Frankinequality.mp3
Nicholas Phillipson on Adam Smith,2010-11-22,4253,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/1338a004-466e-4861-8179-6ff55292f4f8/phillipsonsmith_tc.mp3?aid=rss_feed&feed=wgl4xEgL,34025429,http://files.libertyfund.org/econtalk/y2010/PhillipsonSmith.mp3
Kevin Kelly on Technology and What Technology Wants,2010-11-29,4680,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/4b4def14-5316-4406-bde9-3bcbbce78067/kellytechnology_tc.mp3?aid=rss_feed&feed=wgl4xEgL,37447888,http://files.libertyfund.org/econtalk/y2010/Kellytechnology.mp3
George Selgin on the Fed,2010-12-06,4687,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/031364e0-3015-4349-9f81-0079f072f3d8/selginfed_tc.mp3?aid=rss_feed&feed=wgl4xEgL,37496998,http://files.libertyfund.org/econtalk/y2010/SelginFed.mp3
Wafaya Abdallah on Hair and Running a Small Business,2010-12-13,3658,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/c18101a3-87dd-4889-ae6e-3306a4dc3c27/abdallahsalon_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29268844,http://files.libertyfund.org/econtalk/y2010/Abdallahsalon.mp3
Joe Nocera on the Crisis and All the Devils Are Here,2010-12-20,3663,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/fe9a326b-ac99-49e3-8a4c-47cebbc0d740/nocerafinancial_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29307923,http://files.libertyfund.org/econtalk/y2010/Nocerafinancial.mp3
Peter Boettke on Mises,2010-12-27,4531,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/4fd37f2e-38ea-4806-9127-3a83fc78bec6/boettkemises_tc.mp3?aid=rss_feed&feed=wgl4xEgL,36249599,http://files.libertyfund.org/econtalk/y2010/BoettkeMises.mp3
Robin Hanson on the Technological Singularity,2011-01-03,5819,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/ebb732e7-e67c-4133-b714-47d07087b263/hansonsingularity_tc.mp3?aid=rss_feed&feed=wgl4xEgL,46558353,http://files.libertyfund.org/econtalk/y2011/Hansonsingularity.mp3
Bruce Caldwell on Hayek,2011-01-10,4520,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/67430d0b-8418-4c3f-b226-ef8a450a9ab8/caldwellhayek_tc.mp3?aid=rss_feed&feed=wgl4xEgL,36166425,http://files.libertyfund.org/econtalk/y2011/CaldwellHayek.mp3
Don Boudreaux on Monetary Misunderstandings,2011-01-17,3887,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/f49b43fa-28ba-4045-af97-1b9cd80c254d/boudreauxmisunderstanding_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31103685,http://files.libertyfund.org/econtalk/y2011/Boudreauxmisunderstanding.mp3
Steve Fazzari on Stimulus and Keynes,2011-01-24,3644,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/225e95d3-8554-4862-80b0-782d597671d5/fazzaristimulus_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29159966,http://files.libertyfund.org/econtalk/y2011/Fazzaristimulus.mp3
"Brian Deer on Autism, Vaccination, and Scientific Fraud",2011-01-31,3899,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/377ba648-2a25-4f0f-9f2a-19648812884b/deerautism_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31193964,http://files.libertyfund.org/econtalk/y2011/Deerautism.mp3
Arnold Kling on Patterns of Sustainable Specialization and Trade,2011-02-07,4162,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/07f7b943-c8b9-4b22-9343-a77d4931f116/klingpsst_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33297971,http://files.libertyfund.org/econtalk/y2011/Klingpsst.mp3
Tyler Cowen on the Great Stagnation,2011-02-14,3634,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/e1eab442-3dfb-41d9-959c-0e91382d8149/cowenstagnation_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29077210,http://files.libertyfund.org/econtalk/y2011/Cowenstagnation.mp3
Daron Acemoglu on Inequality and the Financial Crisis,2011-02-21,3820,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/40eb33fa-7d54-420f-b228-152179906a77/acemogluinequality_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30567861,http://files.libertyfund.org/econtalk/y2011/Acemogluinequality.mp3
"George Will on America, Politics, and Baseball",2011-02-28,3722,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/4778e434-5e17-4e10-a11a-e82881871b96/willpolitics_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29782098,http://files.libertyfund.org/econtalk/y2011/Willpolitics.mp3
"Freeman Dyson on Heresy, Climate Change, and Science",2011-03-07,3964,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/eb5c7e59-ebad-4c2a-bbef-2f54a6dd8239/dysonclimate_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31717249,http://files.libertyfund.org/econtalk/y2011/Dysonclimate.mp3
"Robert Townsend on Development, Poverty, and Financial Institutions",2011-03-14,4198,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/6fbf6ff6-17f3-4fd7-adcd-969d9f1b8f8d/townsenddevelopment_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33592005,http://files.libertyfund.org/econtalk/y2011/Townsenddevelopment.mp3
Diane Coyle on the Economics of Enough,2011-03-21,3525,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/d3476dce-1c95-4c95-a986-9758ccc3c42a/coyleenough_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28202630,http://files.libertyfund.org/econtalk/y2011/Coyleenough.mp3
"Vincent Reinhart on Bear Stearns, Lehman Brothers, and the Financial Crisis",2011-03-28,4174,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/c344d0c6-5122-4dcd-9340-27294fcf4bab/reinhartvbearstearns_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33398908,http://files.libertyfund.org/econtalk/y2011/ReinhartVbearstearns.mp3
Gavin Andresen on BitCoin and Virtual Currency,2011-04-04,3470,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/8c1ba361-d624-44bb-8516-8bc8a5681962/andresenbitcoin_tc.mp3?aid=rss_feed&feed=wgl4xEgL,27764400,http://files.libertyfund.org/econtalk/y2011/Andresenbitcoin.mp3
"Dani Rodrik on Globalization, Development, and Employment",2011-04-11,3603,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/28708489-875f-474d-9de2-3f16ecf2db85/rodrikglobalization_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28826225,http://files.libertyfund.org/econtalk/y2011/Rodrikglobalization.mp3
"Michael Munger on Microfinance, Savings, and Poverty",2011-04-18,3490,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/3560adaf-60d6-4f69-b0a3-d7b680da5f74/mungermicrofinance_tc.mp3?aid=rss_feed&feed=wgl4xEgL,27926822,http://files.libertyfund.org/econtalk/y2011/Mungermicrofinance.mp3
Ariel Rubinstein on Game Theory and Behavioral Economics,2011-04-25,3643,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/dfd00d0d-56ee-4b0b-ac9e-d4a0059caa02/rubinsteingametheory_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29223086,http://files.libertyfund.org/econtalk/y2011/Rubinsteingametheory.mp3
John Papola on the Keynes Hayek Rap Videos,2011-05-02,4855,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/a9b74cfa-ec10-4638-b456-8867fbaa4405/papolarapvideos_tc.mp3?aid=rss_feed&feed=wgl4xEgL,38920758,http://files.libertyfund.org/econtalk/y2011/Papolarapvideos.mp3
Bryan  Caplan on Parenting,2011-05-09,4063,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/ee1d7781-3624-4bf5-b592-ebd5484e8c6b/caplanparenting_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32586551,http://files.libertyfund.org/econtalk/y2011/Caplanparenting.mp3
"William Byers on the Blind Spot, Science, and Uncertainty",2011-05-16,4213,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/2aeb938f-0c5f-421a-8ee6-b7c66e1fc730/byersblindspot_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33779884,http://files.libertyfund.org/econtalk/y2011/Byersblindspot.mp3
Tim Harford on Adapt and the Virtues of Failure,2011-05-23,3512,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/6c747343-e00f-41f8-9a2a-c0286ba3cf4f/harfordadapt_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28178174,http://files.libertyfund.org/econtalk/y2011/Harfordadapt.mp3
William Easterly on Benevolent Autocrats and Growth,2011-05-30,3919,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/175490b4-cd12-49eb-8f44-f36eca9e003b/easterlybenevolent_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31429479,http://files.libertyfund.org/econtalk/y2011/Easterlybenevolent.mp3
Barry Eichengreen on the Dollar and International Finance,2011-06-06,3915,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/04412644-9db3-46ad-b13f-ca2c45237caf/eichengreendollar_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31395431,http://files.libertyfund.org/econtalk/y2011/Eichengreendollar.mp3
"Todd Buchholz on Competition, Stress, and the Rat Race",2011-06-13,3572,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/21bf06ac-85c3-4c85-9031-469121d72003/buchholzcompetition_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28658839,http://files.libertyfund.org/econtalk/y2011/Buchholzcompetition.mp3
"Michael Munger on Exchange, Exploitation and Euvoluntary Transactions",2011-06-20,3762,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/3fff2272-a9d5-4b54-9b8b-1b60e1fd9538/mungerexchange_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30173547,http://files.libertyfund.org/econtalk/y2011/Mungerexchange.mp3
James Otteson on Adam Smith,2011-06-27,4272,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/601f5785-2b44-4459-b18a-9ae1d00c4534/ottesonsmith_tc.mp3?aid=rss_feed&feed=wgl4xEgL,34252540,http://files.libertyfund.org/econtalk/y2011/OttesonSmith.mp3
David Skeel on Bankruptcy and the Auto Industry Bailout,2011-07-04,3656,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/df574547-101b-4e83-bd4a-8da2e5539653/skeelbankruptcy_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29325902,http://files.libertyfund.org/econtalk/y2011/Skeelbankruptcy.mp3
Abhijit Banerjee on Poverty and Poor Economics,2011-07-11,3003,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/ff97bc1b-e6e7-4979-8f4a-3ead1d47a493/banerjeepoverty_tc.mp3?aid=rss_feed&feed=wgl4xEgL,24106824,http://files.libertyfund.org/econtalk/y2011/Banerjeepoverty.mp3
John Taylor on Fiscal and Monetary Policy,2011-07-18,3571,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/7be98124-3557-4258-a3fa-4bcf8c988a09/taylorfiscal_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28644603,http://files.libertyfund.org/econtalk/y2011/Taylorfiscal.mp3
Keith Hennessey on the Debt Ceiling and the Budget Process,2011-07-25,4276,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/cc42dfc6-2417-41a3-ba60-ce0a28b549bf/hennesseydebt_tc.mp3?aid=rss_feed&feed=wgl4xEgL,34285621,http://files.libertyfund.org/econtalk/y2011/Hennesseydebt.mp3
Anat Admati on Financial Regulation,2011-08-01,3705,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/14de00c1-a359-47e7-ac26-ec2c3bf3f615/admatifinancial_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29719582,http://files.libertyfund.org/econtalk/y2011/Admatifinancial.mp3
Debra Satz on Markets,2011-08-08,3730,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/9b2bd1d4-7d18-4a63-b5b6-303d1bd34f64/satzmarkets_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29921426,http://files.libertyfund.org/econtalk/y2011/Satzmarkets.mp3
David Brady on the Electorate and the Elections of 2010 and 2012,2011-08-15,4035,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/a01f5445-ccf3-4feb-998d-45076c76a821/bradyelections_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32360304,http://files.libertyfund.org/econtalk/y2011/Bradyelections.mp3
Brendan O'Donohoe on Potato Chips and Salty Snacks,2011-08-22,5391,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/36c0a0eb-8546-491f-aa68-843b302d2d4f/odonohoesnacks_tc.mp3?aid=rss_feed&feed=wgl4xEgL,43205475,http://files.libertyfund.org/econtalk/y2011/ODonohoesnacks.mp3
Eric Hanushek on Teachers,2011-08-29,3560,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/51bcabf7-f680-4bc1-b739-4c54910587bf/hanushekteachers_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28560123,http://files.libertyfund.org/econtalk/y2011/Hanushekteachers.mp3
Clifford Winston on Lawyers,2011-09-05,3707,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/801a0020-b426-4e60-b495-c5d1a2d4b747/winstonlawyers_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29731260,http://files.libertyfund.org/econtalk/y2011/Winstonlawyers.mp3
"Robert Frank on Competition, Government, and Darwin",2011-09-12,3810,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/85723cd0-f30c-41bd-bb36-fbc23dbb3707/frankgovernment_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30562424,http://files.libertyfund.org/econtalk/y2011/Frankgovernment.mp3
Garett Jones on Stimulus,2011-09-19,3741,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/a3319740-53c0-4495-b83d-b97192185b27/jonesstimulus_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30010678,http://files.libertyfund.org/econtalk/y2011/Jonesstimulus.mp3
Alex Rosenberg on the Nature of Economics,2011-09-26,3427,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/05813bd4-8abc-4734-986d-ea5f49a592c7/rosenbergnature_tc.mp3?aid=rss_feed&feed=wgl4xEgL,27495006,http://files.libertyfund.org/econtalk/y2011/Rosenbergnature.mp3
"Bruce Meyer on the Middle Class, Poverty, and Inequality",2011-10-03,3585,https://cdn.simplecast.com/audio/6fdba5/6fdba516-8381-43b0-b29f-59d05512b693/d8033c96-44e7-478c-821d-52c5129a7819/meyerbinequality_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28756029,http://files.libertyfund.org/econtalk/y2011/MeyerBinequality.mp3
Frank Rose on Storytelling and the Art of Immersion,2011-10-10,3763,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/1d30186a-439b-4be1-be13-977c1fdf4fb0/audio/101595e0-2c6c-40de-aec5-89dc2823b2f8/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30179379,http://files.libertyfund.org/econtalk/y2011/Roseimmersion.mp3
Nicholas Wapshott on Keynes and Hayek,2011-10-17,4133,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/154d9b15-c677-45bb-86ca-fdd9cf6e62e3/audio/660bb23d-7609-44f3-bf4a-28e712e04368/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33144335,http://files.libertyfund.org/econtalk/y2011/WapshottKeynes.mp3
Valerie Ramey on Stimulus and Multipliers,2011-10-24,3739,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/810e31a7-3e46-4928-b8db-47e8bd9bc367/audio/af7aaf33-e332-46af-acfb-83054ba06696/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29992097,http://files.libertyfund.org/econtalk/y2011/Rameystimulus.mp3
"Ryan Avent on Cities, Urban Regulations, and Growth",2011-10-31,3932,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/c839922f-711c-47a5-b442-626467d7e7b2/audio/6928c81b-76e3-4a91-9e0d-63ec140ae7a2/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31536900,http://files.libertyfund.org/econtalk/y2011/Aventcities.mp3
Steven Kaplan on the Inequality and the Top 1%,2011-11-07,3973,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/0c279d24-58fd-4579-a304-3fbb02e37745/audio/5624f2d2-9473-4b84-847a-4cfdedb155d7/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31859551,http://files.libertyfund.org/econtalk/y2011/Kaplaninequality.mp3
